question,choice,view,segment,year,value
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性40代,2012,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性40代,2014,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性40代,2016,8.1
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性40代,2018,10.8
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性40代,2020,8.3
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性40代,2022,11.1
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性40代,2024,9.9
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,1992,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,1994,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,1996,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,1998,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2000,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2002,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2004,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2006,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2008,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2010,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2012,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2014,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2016,3.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2018,6.4
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2020,5.9
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2022,8.8
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性50代,2024,8.5
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,1992,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,1994,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,1996,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,1998,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2000,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2002,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2004,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2006,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2008,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2010,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2012,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2014,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2016,3.2
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2018,3.8
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2020,3.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2022,4.9
最も好きなお酒(単一回答),チューハイ・サワー,年代別(男性),男性60代,2024,5.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,1992,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,1994,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,1996,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,1998,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2000,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2002,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2004,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2006,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2008,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2010,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2012,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2014,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2016,18.1
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2018,22.6
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2020,27.8
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2022,31.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性20代,2024,30.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,1992,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,1994,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,1996,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,1998,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2000,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2002,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2004,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2006,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2008,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2010,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2012,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2014,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2016,12.6
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2018,24.1
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2020,22.2
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2022,23.4
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性30代,2024,30.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,1992,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,1994,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,1996,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,1998,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2000,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2002,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2004,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2006,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2008,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2010,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2012,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2014,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2016,14.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2018,17.3
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2020,21.4
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2022,19.0
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性40代,2024,21.9
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,1992,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,1994,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,1996,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,1998,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2000,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2002,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2004,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2006,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2008,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2010,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2012,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2014,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2016,11.4
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2018,14.9
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2020,17.2
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2022,20.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性50代,2024,17.7
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,1992,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,1994,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,1996,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,1998,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2000,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2002,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2004,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2006,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2008,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2010,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2012,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2014,
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2016,8.4
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2018,9.3
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2020,9.9
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2022,17.8
最も好きなお酒(単一回答),チューハイ・サワー,年代別(女性),女性60代,2024,19.3
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,1992,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,1994,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,1996,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,1998,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2000,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2002,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2004,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2006,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2008,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2010,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2012,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2014,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2016,10.3
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2018,12.7
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2020,15.5
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2022,17.2
最も好きなお酒(単一回答),チューハイ・サワー,地域別,首都圏,2024,17.9
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,1992,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,1994,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,1996,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,1998,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2000,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2002,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2004,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2006,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2008,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2010,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2012,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2014,
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2016,11.6
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2018,13.7
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2020,14.4
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2022,17.1
最も好きなお酒(単一回答),チューハイ・サワー,地域別,阪神圏,2024,19.1
最も好きなお酒(単一回答),カクテル,全体,全体,1992,
最も好きなお酒(単一回答),カクテル,全体,全体,1994,
最も好きなお酒(単一回答),カクテル,全体,全体,1996,
最も好きなお酒(単一回答),カクテル,全体,全体,1998,
最も好きなお酒(単一回答),カクテル,全体,全体,2000,
最も好きなお酒(単一回答),カクテル,全体,全体,2002,
最も好きなお酒(単一回答),カクテル,全体,全体,2004,
最も好きなお酒(単一回答),カクテル,全体,全体,2006,
最も好きなお酒(単一回答),カクテル,全体,全体,2008,
最も好きなお酒(単一回答),カクテル,全体,全体,2010,
最も好きなお酒(単一回答),カクテル,全体,全体,2012,
最も好きなお酒(単一回答),カクテル,全体,全体,2014,
最も好きなお酒(単一回答),カクテル,全体,全体,2016,6.1
最も好きなお酒(単一回答),カクテル,全体,全体,2018,5.5
最も好きなお酒(単一回答),カクテル,全体,全体,2020,5.2
最も好きなお酒(単一回答),カクテル,全体,全体,2022,4.7
最も好きなお酒(単一回答),カクテル,全体,全体,2024,4.5
最も好きなお酒(単一回答),カクテル,男女別,男性,1992,
最も好きなお酒(単一回答),カクテル,男女別,男性,1994,
最も好きなお酒(単一回答),カクテル,男女別,男性,1996,
最も好きなお酒(単一回答),カクテル,男女別,男性,1998,
最も好きなお酒(単一回答),カクテル,男女別,男性,2000,
最も好きなお酒(単一回答),カクテル,男女別,男性,2002,
最も好きなお酒(単一回答),カクテル,男女別,男性,2004,
最も好きなお酒(単一回答),カクテル,男女別,男性,2006,
最も好きなお酒(単一回答),カクテル,男女別,男性,2008,
最も好きなお酒(単一回答),カクテル,男女別,男性,2010,
最も好きなお酒(単一回答),カクテル,男女別,男性,2012,
最も好きなお酒(単一回答),カクテル,男女別,男性,2014,
最も好きなお酒(単一回答),カクテル,男女別,男性,2016,2.2
最も好きなお酒(単一回答),カクテル,男女別,男性,2018,2.9
最も好きなお酒(単一回答),カクテル,男女別,男性,2020,1.6
最も好きなお酒(単一回答),カクテル,男女別,男性,2022,2.6
最も好きなお酒(単一回答),カクテル,男女別,男性,2024,1.9
最も好きなお酒(単一回答),カクテル,男女別,女性,1992,
最も好きなお酒(単一回答),カクテル,男女別,女性,1994,
最も好きなお酒(単一回答),カクテル,男女別,女性,1996,
最も好きなお酒(単一回答),カクテル,男女別,女性,1998,
最も好きなお酒(単一回答),カクテル,男女別,女性,2000,
最も好きなお酒(単一回答),カクテル,男女別,女性,2002,
最も好きなお酒(単一回答),カクテル,男女別,女性,2004,
最も好きなお酒(単一回答),カクテル,男女別,女性,2006,
最も好きなお酒(単一回答),カクテル,男女別,女性,2008,
最も好きなお酒(単一回答),カクテル,男女別,女性,2010,
最も好きなお酒(単一回答),カクテル,男女別,女性,2012,
最も好きなお酒(単一回答),カクテル,男女別,女性,2014,
最も好きなお酒(単一回答),カクテル,男女別,女性,2016,11.4
最も好きなお酒(単一回答),カクテル,男女別,女性,2018,8.9
最も好きなお酒(単一回答),カクテル,男女別,女性,2020,9.7
最も好きなお酒(単一回答),カクテル,男女別,女性,2022,7.4
最も好きなお酒(単一回答),カクテル,男女別,女性,2024,7.7
最も好きなお酒(単一回答),カクテル,年代別,20代,1992,
最も好きなお酒(単一回答),カクテル,年代別,20代,1994,
最も好きなお酒(単一回答),カクテル,年代別,20代,1996,
最も好きなお酒(単一回答),カクテル,年代別,20代,1998,
最も好きなお酒(単一回答),カクテル,年代別,20代,2000,
最も好きなお酒(単一回答),カクテル,年代別,20代,2002,
最も好きなお酒(単一回答),カクテル,年代別,20代,2004,
最も好きなお酒(単一回答),カクテル,年代別,20代,2006,
最も好きなお酒(単一回答),カクテル,年代別,20代,2008,
最も好きなお酒(単一回答),カクテル,年代別,20代,2010,
最も好きなお酒(単一回答),カクテル,年代別,20代,2012,
最も好きなお酒(単一回答),カクテル,年代別,20代,2014,
最も好きなお酒(単一回答),カクテル,年代別,20代,2016,15.1
最も好きなお酒(単一回答),カクテル,年代別,20代,2018,14.0
最も好きなお酒(単一回答),カクテル,年代別,20代,2020,15.4
最も好きなお酒(単一回答),カクテル,年代別,20代,2022,10.1
最も好きなお酒(単一回答),カクテル,年代別,20代,2024,10.3
最も好きなお酒(単一回答),カクテル,年代別,30代,1992,
最も好きなお酒(単一回答),カクテル,年代別,30代,1994,
最も好きなお酒(単一回答),カクテル,年代別,30代,1996,
最も好きなお酒(単一回答),カクテル,年代別,30代,1998,
最も好きなお酒(単一回答),カクテル,年代別,30代,2000,
最も好きなお酒(単一回答),カクテル,年代別,30代,2002,
最も好きなお酒(単一回答),カクテル,年代別,30代,2004,
最も好きなお酒(単一回答),カクテル,年代別,30代,2006,
最も好きなお酒(単一回答),カクテル,年代別,30代,2008,
最も好きなお酒(単一回答),カクテル,年代別,30代,2010,
最も好きなお酒(単一回答),カクテル,年代別,30代,2012,
最も好きなお酒(単一回答),カクテル,年代別,30代,2014,
最も好きなお酒(単一回答),カクテル,年代別,30代,2016,6.1
最も好きなお酒(単一回答),カクテル,年代別,30代,2018,6.7
最も好きなお酒(単一回答),カクテル,年代別,30代,2020,5.8
最も好きなお酒(単一回答),カクテル,年代別,30代,2022,6.6
最も好きなお酒(単一回答),カクテル,年代別,30代,2024,5.0
最も好きなお酒(単一回答),カクテル,年代別,40代,1992,
最も好きなお酒(単一回答),カクテル,年代別,40代,1994,
最も好きなお酒(単一回答),カクテル,年代別,40代,1996,
最も好きなお酒(単一回答),カクテル,年代別,40代,1998,
最も好きなお酒(単一回答),カクテル,年代別,40代,2000,
最も好きなお酒(単一回答),カクテル,年代別,40代,2002,
最も好きなお酒(単一回答),カクテル,年代別,40代,2004,
最も好きなお酒(単一回答),カクテル,年代別,40代,2006,
最も好きなお酒(単一回答),カクテル,年代別,40代,2008,
最も好きなお酒(単一回答),カクテル,年代別,40代,2010,
最も好きなお酒(単一回答),カクテル,年代別,40代,2012,
最も好きなお酒(単一回答),カクテル,年代別,40代,2014,
最も好きなお酒(単一回答),カクテル,年代別,40代,2016,5.9
最も好きなお酒(単一回答),カクテル,年代別,40代,2018,4.2
最も好きなお酒(単一回答),カクテル,年代別,40代,2020,5.0
最も好きなお酒(単一回答),カクテル,年代別,40代,2022,4.1
最も好きなお酒(単一回答),カクテル,年代別,40代,2024,4.5
最も好きなお酒(単一回答),カクテル,年代別,50代,1992,
最も好きなお酒(単一回答),カクテル,年代別,50代,1994,
最も好きなお酒(単一回答),カクテル,年代別,50代,1996,
最も好きなお酒(単一回答),カクテル,年代別,50代,1998,
最も好きなお酒(単一回答),カクテル,年代別,50代,2000,
最も好きなお酒(単一回答),カクテル,年代別,50代,2002,
最も好きなお酒(単一回答),カクテル,年代別,50代,2004,
最も好きなお酒(単一回答),カクテル,年代別,50代,2006,
最も好きなお酒(単一回答),カクテル,年代別,50代,2008,
最も好きなお酒(単一回答),カクテル,年代別,50代,2010,
最も好きなお酒(単一回答),カクテル,年代別,50代,2012,
最も好きなお酒(単一回答),カクテル,年代別,50代,2014,
最も好きなお酒(単一回答),カクテル,年代別,50代,2016,4.1
最も好きなお酒(単一回答),カクテル,年代別,50代,2018,2.4
最も好きなお酒(単一回答),カクテル,年代別,50代,2020,1.0
最も好きなお酒(単一回答),カクテル,年代別,50代,2022,2.6
最も好きなお酒(単一回答),カクテル,年代別,50代,2024,2.4
最も好きなお酒(単一回答),カクテル,年代別,60代,1992,
最も好きなお酒(単一回答),カクテル,年代別,60代,1994,
最も好きなお酒(単一回答),カクテル,年代別,60代,1996,
最も好きなお酒(単一回答),カクテル,年代別,60代,1998,
最も好きなお酒(単一回答),カクテル,年代別,60代,2000,
最も好きなお酒(単一回答),カクテル,年代別,60代,2002,
最も好きなお酒(単一回答),カクテル,年代別,60代,2004,
最も好きなお酒(単一回答),カクテル,年代別,60代,2006,
最も好きなお酒(単一回答),カクテル,年代別,60代,2008,
最も好きなお酒(単一回答),カクテル,年代別,60代,2010,
最も好きなお酒(単一回答),カクテル,年代別,60代,2012,
最も好きなお酒(単一回答),カクテル,年代別,60代,2014,
最も好きなお酒(単一回答),カクテル,年代別,60代,2016,0.7
最も好きなお酒(単一回答),カクテル,年代別,60代,2018,1.7
最も好きなお酒(単一回答),カクテル,年代別,60代,2020,0.7
最も好きなお酒(単一回答),カクテル,年代別,60代,2022,1.1
最も好きなお酒(単一回答),カクテル,年代別,60代,2024,1.1
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,1992,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,1994,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,1996,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,1998,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2000,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2002,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2004,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2006,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2008,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2010,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2012,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2014,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2016,7.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2018,7.1
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2020,5.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2022,5.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性20代,2024,4.5
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,1992,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,1994,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,1996,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,1998,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2000,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2002,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2004,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2006,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2008,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2010,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2012,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2014,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2016,2.8
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2018,4.7
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2020,1.7
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2022,4.8
最も好きなお酒(単一回答),カクテル,年代別(男性),男性30代,2024,1.8
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,1992,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,1994,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,1996,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,1998,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2000,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2002,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2004,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2006,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2008,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2010,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2012,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2014,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2016,1.9
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2018,3.2
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2020,2.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2022,1.7
最も好きなお酒(単一回答),カクテル,年代別(男性),男性40代,2024,2.3
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,1992,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,1994,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,1996,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,1998,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2000,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2002,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2004,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2006,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2008,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2010,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2012,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2014,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2016,0.8
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2018,0.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2020,0.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2022,1.4
最も好きなお酒(単一回答),カクテル,年代別(男性),男性50代,2024,0.4
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,1992,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,1994,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,1996,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,1998,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2000,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2002,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2004,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2006,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2008,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2010,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2012,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2014,
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2016,0.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2018,0.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2020,0.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2022,1.0
最も好きなお酒(単一回答),カクテル,年代別(男性),男性60代,2024,1.3
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,1992,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,1994,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,1996,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,1998,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2000,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2002,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2004,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2006,
